date, value
11/4/19,2.41
10/4/19,2.41
9/4/19,2.41
8/4/19,2.41
5/4/19,2.41
4/4/19,2.41
3/4/19,2.41
2/4/19,2.41
1/4/19,2.41
29/3/19,2.43
28/3/19,2.41
27/3/19,2.41
26/3/19,2.4
25/3/19,2.4
22/3/19,2.41
21/3/19,2.41
20/3/19,2.41
19/3/19,2.4
18/3/19,2.4
15/3/19,2.4
14/3/19,2.4
13/3/19,2.4
12/3/19,2.4
11/3/19,2.4
8/3/19,2.4
7/3/19,2.4
6/3/19,2.4
5/3/19,2.4
4/3/19,2.4
1/3/19,2.4
28/2/19,2.4
27/2/19,2.4
26/2/19,2.4
25/2/19,2.4
22/2/19,2.4
21/2/19,2.4
20/2/19,2.4
19/2/19,2.4
15/2/19,2.4
14/2/19,2.4
13/2/19,2.4
12/2/19,2.4
11/2/19,2.4
8/2/19,2.4
7/2/19,2.4
6/2/19,2.4
5/2/19,2.4
4/2/19,2.4
1/2/19,2.4
31/1/19,2.4
30/1/19,2.4
29/1/19,2.4
28/1/19,2.4
25/1/19,2.4
24/1/19,2.4
23/1/19,2.4
22/1/19,2.4
18/1/19,2.4
17/1/19,2.4
16/1/19,2.4
15/1/19,2.4
14/1/19,2.4
11/1/19,2.4
10/1/19,2.4
9/1/19,2.4
8/1/19,2.4
7/1/19,2.4
4/1/19,2.4
3/1/19,2.4
2/1/19,2.4
31/12/18,2.4
28/12/18,2.4
27/12/18,2.4
26/12/18,2.4
24/12/18,2.4
21/12/18,2.4
20/12/18,2.4
19/12/18,2.2
18/12/18,2.2
17/12/18,2.2
14/12/18,2.19
13/12/18,2.19
12/12/18,2.19
11/12/18,2.19
10/12/18,2.2
7/12/18,2.19
6/12/18,2.2
5/12/18,2.2
4/12/18,2.2
3/12/18,2.19
30/11/18,2.2
29/11/18,2.2
28/11/18,2.2
27/11/18,2.2
26/11/18,2.2
23/11/18,2.2
21/11/18,2.2
20/11/18,2.2
19/11/18,2.2
16/11/18,2.2
15/11/18,2.2
14/11/18,2.2
13/11/18,2.2
9/11/18,2.19
8/11/18,2.2
7/11/18,2.2
6/11/18,2.2
5/11/18,2.2
2/11/18,2.19
1/11/18,2.2
31/10/18,2.2
30/10/18,2.2
29/10/18,2.2
26/10/18,2.2
25/10/18,2.2
24/10/18,2.2
23/10/18,2.2
22/10/18,2.19
19/10/18,2.19
18/10/18,2.19
17/10/18,2.19
16/10/18,2.18
15/10/18,2.18
12/10/18,2.18
11/10/18,2.18
10/10/18,2.18
9/10/18,2.18
5/10/18,2.18
4/10/18,2.18
3/10/18,2.18
2/10/18,2.18
1/10/18,2.18
28/9/18,2.18
27/9/18,2.18
26/9/18,1.93
25/9/18,1.93
24/9/18,1.93
21/9/18,1.92
20/9/18,1.92
19/9/18,1.92
18/9/18,1.92
17/9/18,1.92
14/9/18,1.92
13/9/18,1.92
12/9/18,1.92
11/9/18,1.92
10/9/18,1.92
7/9/18,1.92
6/9/18,1.92
5/9/18,1.92
4/9/18,1.92
31/8/18,1.91
30/8/18,1.92
29/8/18,1.92
28/8/18,1.92
27/8/18,1.92
24/8/18,1.92
23/8/18,1.92
22/8/18,1.92
21/8/18,1.92
20/8/18,1.92
17/8/18,1.92
16/8/18,1.92
15/8/18,1.91
14/8/18,1.91
13/8/18,1.91
10/8/18,1.91
9/8/18,1.91
8/8/18,1.91
7/8/18,1.91
6/8/18,1.91
3/8/18,1.91
2/8/18,1.91
1/8/18,1.91
31/7/18,1.91
30/7/18,1.91
27/7/18,1.91
26/7/18,1.91
25/7/18,1.91
24/7/18,1.91
23/7/18,1.91
20/7/18,1.91
19/7/18,1.91
18/7/18,1.91
17/7/18,1.91
16/7/18,1.91
13/7/18,1.91
12/7/18,1.91
11/7/18,1.91
10/7/18,1.91
9/7/18,1.91
6/7/18,1.91
5/7/18,1.91
3/7/18,1.91
2/7/18,1.91
29/6/18,1.91
28/6/18,1.91
27/6/18,1.91
26/6/18,1.92
25/6/18,1.92
22/6/18,1.92
21/6/18,1.92
20/6/18,1.92
19/6/18,1.91
18/6/18,1.9
15/6/18,1.9
14/6/18,1.9
13/6/18,1.7
12/6/18,1.7
11/6/18,1.7
10/6/18,1.7
9/6/18,1.7
8/6/18,1.7
7/6/18,1.7
6/6/18,1.7
5/6/18,1.7
4/6/18,1.7
3/6/18,1.7
2/6/18,1.7
1/6/18,1.7
31/5/18,1.7
30/5/18,1.7
29/5/18,1.7
27/5/18,1.7
26/5/18,1.7
25/5/18,1.7
24/5/18,1.7
23/5/18,1.7
22/5/18,1.7
21/5/18,1.7
20/5/18,1.7
19/5/18,1.7
18/5/18,1.7
17/5/18,1.7
16/5/18,1.7
15/5/18,1.7
14/5/18,1.7
13/5/18,1.7
12/5/18,1.7
11/5/18,1.7
10/5/18,1.7
9/5/18,1.7
8/5/18,1.7
7/5/18,1.7
6/5/18,1.7
5/5/18,1.7
4/5/18,1.7
3/5/18,1.7
2/5/18,1.7
1/5/18,1.7
30/4/18,1.69
29/4/18,1.7
28/4/18,1.7
27/4/18,1.7
26/4/18,1.7
25/4/18,1.7
24/4/18,1.7
23/4/18,1.7
22/4/18,1.7
21/4/18,1.7
20/4/18,1.7
19/4/18,1.69
18/4/18,1.69
17/4/18,1.69
16/4/18,1.69
15/4/18,1.69
14/4/18,1.69
13/4/18,1.69
12/4/18,1.69
11/4/18,1.69
10/4/18,1.69
9/4/18,1.69
8/4/18,1.69
7/4/18,1.69
6/4/18,1.69
5/4/18,1.69
4/4/18,1.69
3/4/18,1.69
2/4/18,1.68
1/4/18,1.67
31/3/18,1.67
30/3/18,1.67
29/3/18,1.68
28/3/18,1.68
27/3/18,1.68
26/3/18,1.68
25/3/18,1.68
24/3/18,1.68
23/3/18,1.68
22/3/18,1.68
21/3/18,1.44
20/3/18,1.44
19/3/18,1.43
18/3/18,1.43
17/3/18,1.43
16/3/18,1.43
15/3/18,1.43
14/3/18,1.42
13/3/18,1.42
12/3/18,1.42
11/3/18,1.42
10/3/18,1.42
9/3/18,1.42
8/3/18,1.42
7/3/18,1.42
6/3/18,1.42
5/3/18,1.42
4/3/18,1.42
3/3/18,1.42
2/3/18,1.42
1/3/18,1.42
28/2/18,1.35
27/2/18,1.42
26/2/18,1.42
25/2/18,1.42
24/2/18,1.42
23/2/18,1.42
22/2/18,1.42
21/2/18,1.42
20/2/18,1.42
18/2/18,1.42
17/2/18,1.42
16/2/18,1.42
15/2/18,1.42
14/2/18,1.42
13/2/18,1.42
12/2/18,1.42
11/2/18,1.42
10/2/18,1.42
9/2/18,1.42
8/2/18,1.42
7/2/18,1.42
6/2/18,1.42
5/2/18,1.42
4/2/18,1.42
3/2/18,1.42
2/2/18,1.42
1/2/18,1.42
31/1/18,1.34
30/1/18,1.42
29/1/18,1.42
28/1/18,1.42
27/1/18,1.42
26/1/18,1.42
25/1/18,1.42
24/1/18,1.42
23/1/18,1.42
22/1/18,1.42
21/1/18,1.42
20/1/18,1.42
19/1/18,1.42
18/1/18,1.42
17/1/18,1.42
16/1/18,1.42
14/1/18,1.42
13/1/18,1.42
12/1/18,1.42
11/1/18,1.42
10/1/18,1.42
9/1/18,1.42
8/1/18,1.42
7/1/18,1.42
6/1/18,1.42
5/1/18,1.42
4/1/18,1.42
3/1/18,1.42
2/1/18,1.42
31/12/17,1.33
30/12/17,1.33
29/12/17,1.33
28/12/17,1.42
27/12/17,1.42
26/12/17,1.42
24/12/17,1.42
23/12/17,1.42
22/12/17,1.42
21/12/17,1.42
20/12/17,1.42
19/12/17,1.42
18/12/17,1.42
17/12/17,1.41
16/12/17,1.41
15/12/17,1.41
14/12/17,1.41
13/12/17,1.17
12/12/17,1.17
11/12/17,1.16
10/12/17,1.16
9/12/17,1.16
8/12/17,1.16
7/12/17,1.16
6/12/17,1.16
5/12/17,1.16
4/12/17,1.16
3/12/17,1.16
2/12/17,1.16
1/12/17,1.16
30/11/17,1.07
29/11/17,1.16
28/11/17,1.16
27/11/17,1.16
26/11/17,1.16
25/11/17,1.16
24/11/17,1.16
22/11/17,1.16
21/11/17,1.16
20/11/17,1.16
19/11/17,1.16
18/11/17,1.16
17/11/17,1.16
16/11/17,1.16
15/11/17,1.16
14/11/17,1.16
13/11/17,1.16
12/11/17,1.16
11/11/17,1.16
10/11/17,1.16
9/11/17,1.16
8/11/17,1.16
7/11/17,1.16
6/11/17,1.16
5/11/17,1.16
4/11/17,1.16
3/11/17,1.16
2/11/17,1.16
1/11/17,1.16
31/10/17,1.07
30/10/17,1.16
29/10/17,1.16
28/10/17,1.16
27/10/17,1.16
26/10/17,1.16
25/10/17,1.16
24/10/17,1.16
23/10/17,1.16
22/10/17,1.16
21/10/17,1.16
20/10/17,1.16
19/10/17,1.16
18/10/17,1.16
17/10/17,1.16
16/10/17,1.16
15/10/17,1.16
14/10/17,1.16
13/10/17,1.16
12/10/17,1.16
11/10/17,1.16
10/10/17,1.16
9/10/17,1.16
8/10/17,1.16
7/10/17,1.16
6/10/17,1.16
5/10/17,1.16
4/10/17,1.16
3/10/17,1.16
2/10/17,1.16
1/10/17,1.06
30/9/17,1.06
29/9/17,1.06
28/9/17,1.16
27/9/17,1.16
26/9/17,1.16
25/9/17,1.16
24/9/17,1.16
23/9/17,1.16
22/9/17,1.16
21/9/17,1.16
20/9/17,1.16
19/9/17,1.16
18/9/17,1.16
17/9/17,1.16
16/9/17,1.16
15/9/17,1.16
14/9/17,1.16
13/9/17,1.16
12/9/17,1.16
11/9/17,1.16
10/9/17,1.16
9/9/17,1.16
8/9/17,1.16
7/9/17,1.16
6/9/17,1.16
5/9/17,1.16
4/9/17,1.16
3/9/17,1.16
2/9/17,1.16
1/9/17,1.16
31/8/17,1.07
30/8/17,1.16
29/8/17,1.16
28/8/17,1.16
27/8/17,1.16
26/8/17,1.16
25/8/17,1.16
24/8/17,1.16
23/8/17,1.16
22/8/17,1.16
21/8/17,1.16
20/8/17,1.16
19/8/17,1.16
18/8/17,1.16
17/8/17,1.16
16/8/17,1.16
15/8/17,1.16
14/8/17,1.16
13/8/17,1.16
12/8/17,1.16
11/8/17,1.16
10/8/17,1.16
9/8/17,1.16
8/8/17,1.16
7/8/17,1.16
6/8/17,1.16
5/8/17,1.16
4/8/17,1.16
3/8/17,1.16
2/8/17,1.16
1/8/17,1.16
31/7/17,1.07
30/7/17,1.16
29/7/17,1.16
28/7/17,1.16
27/7/17,1.16
26/7/17,1.16
25/7/17,1.16
24/7/17,1.16
23/7/17,1.16
22/7/17,1.16
21/7/17,1.16
20/7/17,1.16
19/7/17,1.16
18/7/17,1.16
17/7/17,1.16
16/7/17,1.16
15/7/17,1.16
14/7/17,1.16
13/7/17,1.16
12/7/17,1.16
11/7/17,1.16
10/7/17,1.16
9/7/17,1.16
8/7/17,1.16
7/7/17,1.16
6/7/17,1.16
5/7/17,1.16
4/7/17,1.16
3/7/17,1.16
2/7/17,1.06
1/7/17,1.06
30/6/17,1.06
29/6/17,1.16
28/6/17,1.16
27/6/17,1.16
26/6/17,1.16
25/6/17,1.16
24/6/17,1.16
23/6/17,1.16
22/6/17,1.16
21/6/17,1.16
20/6/17,1.16
19/6/17,1.16
18/6/17,1.16
17/6/17,1.16
16/6/17,1.16
15/6/17,1.16
14/6/17,0.91
13/6/17,0.91
12/6/17,0.91
11/6/17,0.91
10/6/17,0.91
9/6/17,0.91
8/6/17,0.91
7/6/17,0.91
6/6/17,0.91
5/6/17,0.91
4/6/17,0.91
3/6/17,0.91
2/6/17,0.91
1/6/17,0.91
31/5/17,0.83
30/5/17,0.91
29/5/17,0.91
28/5/17,0.91
27/5/17,0.91
26/5/17,0.91
25/5/17,0.91
24/5/17,0.91
23/5/17,0.91
22/5/17,0.91
21/5/17,0.91
20/5/17,0.91
19/5/17,0.91
18/5/17,0.91
17/5/17,0.91
16/5/17,0.91
15/5/17,0.91
14/5/17,0.91
13/5/17,0.91
12/5/17,0.91
11/5/17,0.91
10/5/17,0.91
9/5/17,0.91
8/5/17,0.91
7/5/17,0.91
6/5/17,0.91
5/5/17,0.91
4/5/17,0.91
3/5/17,0.91
2/5/17,0.91
1/5/17,0.91
30/4/17,0.83
29/4/17,0.83
28/4/17,0.83
27/4/17,0.91
26/4/17,0.91
25/4/17,0.91
24/4/17,0.91
23/4/17,0.91
22/4/17,0.91
21/4/17,0.91
20/4/17,0.91
19/4/17,0.91
18/4/17,0.91
17/4/17,0.91
16/4/17,0.91
15/4/17,0.91
14/4/17,0.91
13/4/17,0.91
12/4/17,0.91
11/4/17,0.91
10/4/17,0.91
9/4/17,0.91
8/4/17,0.91
7/4/17,0.91
6/4/17,0.91
5/4/17,0.91
4/4/17,0.91
3/4/17,0.91
2/4/17,0.82
1/4/17,0.82
31/3/17,0.82
30/3/17,0.91
29/3/17,0.91
28/3/17,0.91
27/3/17,0.91
26/3/17,0.91
25/3/17,0.91
24/3/17,0.91
23/3/17,0.91
22/3/17,0.91
21/3/17,0.91
20/3/17,0.91
19/3/17,0.91
18/3/17,0.91
17/3/17,0.91
16/3/17,0.91
15/3/17,0.66
14/3/17,0.66
13/3/17,0.66
12/3/17,0.66
11/3/17,0.66
10/3/17,0.66
9/3/17,0.66
8/3/17,0.66
7/3/17,0.66
6/3/17,0.66
5/3/17,0.66
4/3/17,0.66
3/3/17,0.66
2/3/17,0.66
1/3/17,0.66
28/2/17,0.57
27/2/17,0.66
26/2/17,0.66
25/2/17,0.66
24/2/17,0.66
23/2/17,0.66
22/2/17,0.66
21/2/17,0.66
20/2/17,0.66
19/2/17,0.66
18/2/17,0.66
17/2/17,0.66
16/2/17,0.66
15/2/17,0.66
14/2/17,0.66
13/2/17,0.66
12/2/17,0.66
11/2/17,0.66
10/2/17,0.66
9/2/17,0.66
8/2/17,0.66
7/2/17,0.66
6/2/17,0.66
5/2/17,0.66
4/2/17,0.66
3/2/17,0.66
2/2/17,0.66
1/2/17,0.66
31/1/17,0.56
30/1/17,0.66
29/1/17,0.66
28/1/17,0.66
27/1/17,0.66
26/1/17,0.66
25/1/17,0.66
24/1/17,0.66
23/1/17,0.66
22/1/17,0.66
21/1/17,0.66
20/1/17,0.66
19/1/17,0.66
18/1/17,0.66
17/1/17,0.66
16/1/17,0.66
15/1/17,0.66
14/1/17,0.66
13/1/17,0.66
12/1/17,0.66
11/1/17,0.66
10/1/17,0.66
9/1/17,0.66
8/1/17,0.66
7/1/17,0.66
6/1/17,0.66
5/1/17,0.66
4/1/17,0.66
3/1/17,0.66
2/1/17,0.55
1/1/17,0.55
31/12/16,0.55
30/12/16,0.55
29/12/16,0.66
28/12/16,0.66
27/12/16,0.66
26/12/16,0.66
25/12/16,0.66
24/12/16,0.66
23/12/16,0.66
22/12/16,0.66
21/12/16,0.66
20/12/16,0.66
19/12/16,0.66
18/12/16,0.66
17/12/16,0.66
16/12/16,0.66
15/12/16,0.66
14/12/16,0.41
13/12/16,0.41
12/12/16,0.41
11/12/16,0.41
10/12/16,0.41
9/12/16,0.41
8/12/16,0.41
7/12/16,0.41
6/12/16,0.41
5/12/16,0.41
4/12/16,0.41
3/12/16,0.41
2/12/16,0.41
1/12/16,0.41
30/11/16,0.31
29/11/16,0.41
28/11/16,0.41
27/11/16,0.41
26/11/16,0.41
25/11/16,0.41
24/11/16,0.41
23/11/16,0.41
22/11/16,0.41
21/11/16,0.41
20/11/16,0.41
19/11/16,0.41
18/11/16,0.41
17/11/16,0.41
16/11/16,0.41
15/11/16,0.41
14/11/16,0.41
13/11/16,0.41
12/11/16,0.41
11/11/16,0.41
10/11/16,0.41
9/11/16,0.41
8/11/16,0.41
7/11/16,0.41
6/11/16,0.41
5/11/16,0.41
4/11/16,0.41
3/11/16,0.41
2/11/16,0.41
1/11/16,0.41
31/10/16,0.31
30/10/16,0.41
29/10/16,0.41
28/10/16,0.41
27/10/16,0.41
26/10/16,0.41
25/10/16,0.41
24/10/16,0.41
23/10/16,0.41
22/10/16,0.41
21/10/16,0.41
20/10/16,0.41
19/10/16,0.41
18/10/16,0.41
17/10/16,0.41
16/10/16,0.41
15/10/16,0.41
14/10/16,0.41
13/10/16,0.41
12/10/16,0.41
11/10/16,0.41
10/10/16,0.4
9/10/16,0.4
8/10/16,0.4
7/10/16,0.4
6/10/16,0.4
5/10/16,0.4
4/10/16,0.4
3/10/16,0.4
2/10/16,0.29
1/10/16,0.29
30/9/16,0.29
29/9/16,0.4
28/9/16,0.4
27/9/16,0.4
26/9/16,0.4
25/9/16,0.4
24/9/16,0.4
23/9/16,0.4
22/9/16,0.4
21/9/16,0.4
20/9/16,0.4
19/9/16,0.4
18/9/16,0.4
17/9/16,0.4
16/9/16,0.4
15/9/16,0.4
14/9/16,0.4
13/9/16,0.4
12/9/16,0.4
11/9/16,0.4
10/9/16,0.4
9/9/16,0.4
8/9/16,0.4
7/9/16,0.4
6/9/16,0.4
5/9/16,0.4
4/9/16,0.4
3/9/16,0.4
2/9/16,0.4
1/9/16,0.4
31/8/16,0.3
30/8/16,0.4
29/8/16,0.4
28/8/16,0.4
27/8/16,0.4
26/8/16,0.4
25/8/16,0.4
24/8/16,0.4
23/8/16,0.4
22/8/16,0.4
21/8/16,0.4
20/8/16,0.4
19/8/16,0.4
18/8/16,0.4
17/8/16,0.4
16/8/16,0.4
15/8/16,0.4
14/8/16,0.4
13/8/16,0.4
12/8/16,0.4
11/8/16,0.4
10/8/16,0.4
9/8/16,0.4
8/8/16,0.4
7/8/16,0.4
6/8/16,0.4
5/8/16,0.4
4/8/16,0.4
3/8/16,0.4
2/8/16,0.4
1/8/16,0.4
31/7/16,0.3
30/7/16,0.3
29/7/16,0.3
28/7/16,0.4
27/7/16,0.4
26/7/16,0.4
25/7/16,0.4
24/7/16,0.4
23/7/16,0.4
22/7/16,0.4
21/7/16,0.4
20/7/16,0.4
19/7/16,0.4
18/7/16,0.4
17/7/16,0.4
16/7/16,0.4
15/7/16,0.4
14/7/16,0.4
13/7/16,0.4
12/7/16,0.4
11/7/16,0.4
10/7/16,0.4
9/7/16,0.4
8/7/16,0.4
7/7/16,0.4
6/7/16,0.4
5/7/16,0.4
4/7/16,0.41
3/7/16,0.41
2/7/16,0.41
1/7/16,0.41
30/6/16,0.3
29/6/16,0.41
28/6/16,0.41
27/6/16,0.41
26/6/16,0.4
25/6/16,0.4
24/6/16,0.4
23/6/16,0.39
22/6/16,0.38
21/6/16,0.38
20/6/16,0.38
19/6/16,0.38
18/6/16,0.38
17/6/16,0.38
16/6/16,0.38
15/6/16,0.37
14/6/16,0.37
13/6/16,0.37
12/6/16,0.37
11/6/16,0.37
10/6/16,0.37
9/6/16,0.37
8/6/16,0.37
7/6/16,0.37
6/6/16,0.37
5/6/16,0.37
4/6/16,0.37
3/6/16,0.37
2/6/16,0.37
1/6/16,0.37
31/5/16,0.29
30/5/16,0.37
29/5/16,0.37
28/5/16,0.37
27/5/16,0.37
26/5/16,0.37
25/5/16,0.37
24/5/16,0.37
23/5/16,0.37
22/5/16,0.37
21/5/16,0.37
20/5/16,0.37
19/5/16,0.37
18/5/16,0.37
17/5/16,0.37
16/5/16,0.37
15/5/16,0.37
14/5/16,0.37
13/5/16,0.37
12/5/16,0.37
11/5/16,0.37
10/5/16,0.37
9/5/16,0.37
8/5/16,0.37
7/5/16,0.37
6/5/16,0.37
5/5/16,0.37
4/5/16,0.37
3/5/16,0.37
2/5/16,0.37
1/5/16,0.3
30/4/16,0.3
29/4/16,0.3
28/4/16,0.37
27/4/16,0.37
26/4/16,0.37
25/4/16,0.37
24/4/16,0.37
23/4/16,0.37
22/4/16,0.37
21/4/16,0.37
20/4/16,0.37
19/4/16,0.37
18/4/16,0.37
17/4/16,0.37
16/4/16,0.37
15/4/16,0.37
14/4/16,0.37
13/4/16,0.37
12/4/16,0.37
11/4/16,0.37
10/4/16,0.37
9/4/16,0.37
8/4/16,0.37
7/4/16,0.37
6/4/16,0.37
5/4/16,0.37
4/4/16,0.37
3/4/16,0.37
2/4/16,0.37
1/4/16,0.37
31/3/16,0.25
30/3/16,0.37
29/3/16,0.37
28/3/16,0.37
27/3/16,0.37
26/3/16,0.37
25/3/16,0.37
24/3/16,0.37
23/3/16,0.37
22/3/16,0.37
21/3/16,0.37
20/3/16,0.37
19/3/16,0.37
18/3/16,0.37
17/3/16,0.37
16/3/16,0.37
15/3/16,0.37
14/3/16,0.36
13/3/16,0.36
12/3/16,0.36
11/3/16,0.36
10/3/16,0.36
9/3/16,0.36
8/3/16,0.36
7/3/16,0.36
6/3/16,0.36
5/3/16,0.36
4/3/16,0.36
3/3/16,0.37
2/3/16,0.37
1/3/16,0.36
29/2/16,0.29
28/2/16,0.37
27/2/16,0.37
26/2/16,0.37
25/2/16,0.37
24/2/16,0.38
23/2/16,0.38
22/2/16,0.38
21/2/16,0.38
20/2/16,0.38
19/2/16,0.38
18/2/16,0.38
17/2/16,0.37
16/2/16,0.38
15/2/16,0.38
14/2/16,0.38
13/2/16,0.38
12/2/16,0.38
11/2/16,0.38
10/2/16,0.38
9/2/16,0.38
8/2/16,0.38
7/2/16,0.38
6/2/16,0.38
5/2/16,0.38
4/2/16,0.38
3/2/16,0.38
2/2/16,0.38
1/2/16,0.38
31/1/16,0.29
30/1/16,0.29
29/1/16,0.29
28/1/16,0.38
27/1/16,0.38
26/1/16,0.38
25/1/16,0.38
24/1/16,0.38
23/1/16,0.38
22/1/16,0.38
21/1/16,0.37
20/1/16,0.37
19/1/16,0.36
18/1/16,0.36
17/1/16,0.36
16/1/16,0.36
15/1/16,0.36
14/1/16,0.36
13/1/16,0.36
12/1/16,0.36
11/1/16,0.36
10/1/16,0.36
9/1/16,0.36
8/1/16,0.36
7/1/16,0.36
6/1/16,0.36
5/1/16,0.36
4/1/16,0.36
3/1/16,0.2
2/1/16,0.2
1/1/16,0.2
31/12/15,0.2
30/12/15,0.35
29/12/15,0.36
28/12/15,0.36
27/12/15,0.36
26/12/15,0.36
25/12/15,0.36
24/12/15,0.36
23/12/15,0.36
22/12/15,0.36
21/12/15,0.36
20/12/15,0.37
19/12/15,0.37
18/12/15,0.37
17/12/15,0.37
16/12/15,0.15
15/12/15,0.15
14/12/15,0.15
13/12/15,0.14
12/12/15,0.14
11/12/15,0.14
10/12/15,0.14
9/12/15,0.14
8/12/15,0.13
7/12/15,0.13
6/12/15,0.13
5/12/15,0.13
4/12/15,0.13
3/12/15,0.13
2/12/15,0.13
1/12/15,0.13
30/11/15,0.08
29/11/15,0.12
28/11/15,0.12
27/11/15,0.12
26/11/15,0.12
25/11/15,0.12
24/11/15,0.12
23/11/15,0.12
22/11/15,0.12
21/11/15,0.12
20/11/15,0.12
19/11/15,0.12
18/11/15,0.12
17/11/15,0.13
16/11/15,0.13
15/11/15,0.12
14/11/15,0.12
13/11/15,0.12
12/11/15,0.12
11/11/15,0.12
10/11/15,0.12
9/11/15,0.12
8/11/15,0.12
7/11/15,0.12
6/11/15,0.12
5/11/15,0.12
4/11/15,0.12
3/11/15,0.12
2/11/15,0.12
1/11/15,0.07
31/10/15,0.07
30/10/15,0.07
29/10/15,0.12
28/10/15,0.12
27/10/15,0.12
26/10/15,0.12
25/10/15,0.12
24/10/15,0.12
23/10/15,0.12
22/10/15,0.12
21/10/15,0.13
20/10/15,0.13
19/10/15,0.13
18/10/15,0.13
17/10/15,0.13
16/10/15,0.13
15/10/15,0.13
14/10/15,0.13
13/10/15,0.13
12/10/15,0.13
11/10/15,0.13
10/10/15,0.13
9/10/15,0.13
8/10/15,0.13
7/10/15,0.13
6/10/15,0.13
5/10/15,0.13
4/10/15,0.13
3/10/15,0.13
2/10/15,0.13
1/10/15,0.13
30/9/15,0.07
29/9/15,0.13
28/9/15,0.13
27/9/15,0.13
26/9/15,0.13
25/9/15,0.13
24/9/15,0.14
23/9/15,0.14
22/9/15,0.14
21/9/15,0.14
20/9/15,0.14
19/9/15,0.14
18/9/15,0.14
17/9/15,0.14
16/9/15,0.14
15/9/15,0.14
14/9/15,0.14
13/9/15,0.14
12/9/15,0.14
11/9/15,0.14
10/9/15,0.14
9/9/15,0.14
8/9/15,0.14
7/9/15,0.14
6/9/15,0.14
5/9/15,0.14
4/9/15,0.14
3/9/15,0.14
2/9/15,0.14
1/9/15,0.14
31/8/15,0.08
30/8/15,0.14
29/8/15,0.14
28/8/15,0.14
27/8/15,0.14
26/8/15,0.14
25/8/15,0.15
24/8/15,0.15
23/8/15,0.15
22/8/15,0.15
21/8/15,0.15
20/8/15,0.15
19/8/15,0.15
18/8/15,0.15
17/8/15,0.15
16/8/15,0.14
15/8/15,0.14
14/8/15,0.14
13/8/15,0.15
12/8/15,0.15
11/8/15,0.15
10/8/15,0.14
9/8/15,0.14
8/8/15,0.14
7/8/15,0.14
6/8/15,0.14
5/8/15,0.14
4/8/15,0.14
3/8/15,0.14
2/8/15,0.08
1/8/15,0.08
31/7/15,0.08
30/7/15,0.14
29/7/15,0.14
28/7/15,0.14
27/7/15,0.14
26/7/15,0.13
25/7/15,0.13
24/7/15,0.13
23/7/15,0.13
22/7/15,0.13
21/7/15,0.13
20/7/15,0.14
19/7/15,0.13
18/7/15,0.13
17/7/15,0.13
16/7/15,0.14
15/7/15,0.13
14/7/15,0.13
13/7/15,0.13
12/7/15,0.13
11/7/15,0.13
10/7/15,0.13
9/7/15,0.13
8/7/15,0.13
7/7/15,0.13
6/7/15,0.13
5/7/15,0.13
4/7/15,0.13
3/7/15,0.13
2/7/15,0.13
1/7/15,0.13
30/6/15,0.08
29/6/15,0.14
28/6/15,0.13
27/6/15,0.13
26/6/15,0.13
25/6/15,0.13
24/6/15,0.13
23/6/15,0.13
22/6/15,0.13
21/6/15,0.13
20/6/15,0.13
19/6/15,0.13
18/6/15,0.14
17/6/15,0.14
16/6/15,0.14
15/6/15,0.13
14/6/15,0.13
13/6/15,0.13
12/6/15,0.13
11/6/15,0.13
10/6/15,0.13
9/6/15,0.13
8/6/15,0.13
7/6/15,0.13
6/6/15,0.13
5/6/15,0.13
4/6/15,0.13
3/6/15,0.13
2/6/15,0.12
1/6/15,0.12
31/5/15,0.08
30/5/15,0.08
29/5/15,0.08
28/5/15,0.12
27/5/15,0.12
26/5/15,0.12
25/5/15,0.13
24/5/15,0.13
23/5/15,0.13
22/5/15,0.13
21/5/15,0.12
20/5/15,0.12
19/5/15,0.12
18/5/15,0.13
17/5/15,0.13
16/5/15,0.13
15/5/15,0.13
14/5/15,0.13
13/5/15,0.13
12/5/15,0.13
11/5/15,0.13
10/5/15,0.13
9/5/15,0.13
8/5/15,0.13
7/5/15,0.13
6/5/15,0.13
5/5/15,0.13
4/5/15,0.13
3/5/15,0.13
2/5/15,0.13
1/5/15,0.13
30/4/15,0.08
29/4/15,0.13
28/4/15,0.13
27/4/15,0.13
26/4/15,0.13
25/4/15,0.13
24/4/15,0.13
23/4/15,0.13
22/4/15,0.13
21/4/15,0.13
20/4/15,0.13
19/4/15,0.13
18/4/15,0.13
17/4/15,0.13
16/4/15,0.13
15/4/15,0.13
14/4/15,0.13
13/4/15,0.13
12/4/15,0.12
11/4/15,0.12
10/4/15,0.12
9/4/15,0.12
8/4/15,0.12
7/4/15,0.12
6/4/15,0.13
5/4/15,0.12
4/4/15,0.12
3/4/15,0.12
2/4/15,0.12
1/4/15,0.12
31/3/15,0.06
30/3/15,0.12
29/3/15,0.12
28/3/15,0.12
27/3/15,0.12
26/3/15,0.11
25/3/15,0.12
24/3/15,0.11
23/3/15,0.12
22/3/15,0.12
21/3/15,0.12
20/3/15,0.12
19/3/15,0.12
18/3/15,0.11
17/3/15,0.12
16/3/15,0.12
15/3/15,0.11
14/3/15,0.11
13/3/15,0.11
12/3/15,0.11
11/3/15,0.11
10/3/15,0.12
9/3/15,0.12
8/3/15,0.12
7/3/15,0.12
6/3/15,0.12
5/3/15,0.11
4/3/15,0.11
